V1,V2,V3,V4,V5,V7,V8,V9,V10,confirmCode,Condition,Counterbalance,IDInst,FB,Term,Inst_SM,Fake1_SM,Fake1_3,Fake1_RT_1,Fake1_RT_2,Fake1_RT_3,Fake1_RT_4,Fake2_SM,Fake2_3,Fake2_RT_1,Fake2_RT_2,Fake2_RT_3,Fake2_RT_4,Fake3_SM,Fake3_3,Fake3_RT_1,Fake3_RT_2,Fake3_RT_3,Fake3_RT_4,Fake4_SM,Fake4_3,Fake4_RT_1,Fake4_RT_2,Fake4_RT_3,Fake4_RT_4,Fake5_SM,Fake5_3,Fake5_RT_1,Fake5_RT_2,Fake5_RT_3,Fake5_RT_4,Fake6_SM,Fake6_3,Fake6_RT_1,Fake6_RT_2,Fake6_RT_3,Fake6_RT_4,Fake7_SM,Fake7_3,Fake7_RT_1,Fake7_RT_2,Fake7_RT_3,Fake7_RT_4,Fake8_SM,Fake8_3,Fake8_RT_1,Fake8_RT_2,Fake8_RT_3,Fake8_RT_4,Fake9_SM,Fake9_3,Fake9_RT_1,Fake9_RT_2,Fake9_RT_3,Fake9_RT_4,Fake10_SM,Fake10_3,Fake10_RT_1,Fake10_RT_2,Fake10_RT_3,Fake10_RT_4,Fake11_SM,Fake11_3,Fake11_RT_1,Fake11_RT_2,Fake11_RT_3,Fake11_RT_4,Fake12_SM,Fake12_3,Fake12_RT_1,Fake12_RT_2,Fake12_RT_3,Fake12_RT_4,Real1_SM,Real1_3,Real_RT_1,Real_RT_2,Real_RT_3,Real_RT_4,Real2_SM,Real2_3,Real2_RT_1,Real2_RT_2,Real2_RT_3,Real2_RT_4,Real3_SM,Real3_3,Real3_RT_1,Real3_RT_2,Real3_RT_3,Real3_RT_4,Real4_SM,Real4_3,Real4_RT_1,Real4_RT_2,Real4_RT_3,Real4_RT_4,Real5_SM,Real5_3,Real5_RT_1,Real5_RT_2,Real5_RT_3,Real5_RT_4,Real6_SM,Real6_3,Real6_RT_1,Real6_RT_2,Real6_RT_3,Real6_RT_4,Real7_SM,Real7_3,Real7_RT_1,Real7_RT_2,Real7_RT_3,Real7_RT_4,Real8_SM,Real8_3,Real8_RT_1,Real8_RT_2,Real8_RT_3,Real8_RT_4,Real9_SM,Real9_3,Real9_RT_1,Real9_RT_2,Real9_RT_3,Real9_RT_4,Real10_SM,Real10_3,Real10_RT_1,Real10_RT_2,Real10_RT_3,Real10_RT_4,Real11_SM,Real11_3,Real11_RT_1,Real11_RT_2,Real11_RT_3,Real11_RT_4,Real12_SM,Real12_3,Real12_RT_1,Real12_RT_2,Real12_RT_3,Real12_RT_4,Pretest2,NeuFakeImp,Neu1_2,Neu1_RT_1,Neu1_RT_2,Neu1_RT_3,Neu1_RT_4,NeuRealImp,Neu3_2,Neu3_RT_1,Neu3_RT_2,Neu3_RT_3,Neu3_RT_4,Pretest1,CRT_Inst,CRT1_1,CRT1_1_RT_1,CRT1_1_RT_2,CRT1_1_RT_3,CRT1_1_RT_4,CRT1_2,CRT1_2_RT_1,CRT1_2_RT_2,CRT1_2_RT_3,CRT1_2_RT_4,CRT1_3,CRT1_3_RT_1,CRT1_3_RT_2,CRT1_3_RT_3,CRT1_3_RT_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,CRT_chk,Age,Sex,Education,English,Party,Party_TEXT,Social_Conserv,Economic_Conserv,POTUS2016,ClintonTrump,DemRep,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,AccImp,FB_F,SocialMedia_Chk,Theism1,Theism2_1,Theism2_2,Theism2_3,Theism2_4,note,Random,Google,Fabricate,Comments,Length
R_1dnsMbbztwB3qUW,Default Response Set,Anonymous,,,0,10/5/2017 21:19,10/5/2017 21:33,1,687923,2,1,1,1,,1,1,3,1.737,1.737,3.326,1,1,4,0.473,1.432,2.64,2,1,5,9.7,11.795,13.955,2,1,3,11.151,13.809,15.635,2,1,4,6.146,8.285,9.963,2,1,4,8.967,12.327,14.149,2,1,3,1.768,1.768,3.714,1,1,4,8.259,10.824,12.642,2,1,4,3.608,5.585,6.953,2,1,3,60.6,66.097,68.232,3,1,4,0.582,4.86,6.351,4,1,5,10.367,14.507,15.982,2,1,3,0,0,3.936,0,1,3,0.342,1.773,3.378,2,1,4,1.355,3.318,4.782,3,1,4,6.226,8.865,11.579,2,1,3,21.264,24.199,25.755,2,1,4,2.262,2.899,4.085,2,1,4,12.207,15.723,17.782,2,1,3,5.491,7.503,9.409,2,1,3,0.886,0.886,2.457,1,1,4,3.009,5.68,7.65,2,1,4,8.407,11.26,12.921,2,1,4,3.535,5.534,7.625,2,,1,2,25.955,65.206,66.881,3,,,,,,,1,1,8,21.431,21.431,25.188,1,50,20.298,20.298,25.066,1,20,17.205,17.205,22.101,1,first,7,June,9,3,30,2,2,1,2,,3,3,2,2,2,2,2,3,4,2,2,3,4,1,1,1,,,,1,2,2,2,no,don't know
R_p5TxT7Kjv5G6d4l,Default Response Set,Anonymous,,,0,10/5/2017 21:17,10/5/2017 21:34,1,637146,1,2,1,1,,1,1,1,17.172,17.172,18.687,1,1,1,10.548,10.548,11.899,1,1,1,12.989,12.989,14.319,1,1,1,8.8,9.985,12.809,2,1,1,9.522,9.522,10.958,1,1,1,9.782,9.782,11.655,1,1,1,8.759,8.759,10.111,1,1,1,10.988,10.988,12.326,1,1,1,12.047,12.047,13.594,1,1,1,6.651,6.651,8.176,1,1,1,8.856,8.856,10.619,1,1,1,19.329,19.329,21.136,1,1,1,8.604,8.604,10.145,1,1,1,6.917,6.917,8.562,1,1,1,7.117,7.117,8.529,1,1,1,14.345,14.345,15.968,1,1,1,8.312,8.312,9.816,1,1,1,11.017,11.017,13.265,1,1,1,9.605,9.605,11.316,1,1,1,12.854,12.854,14.351,1,1,1,9.932,9.932,11.585,1,1,1,5.762,7.209,9.475,2,1,1,7.702,7.702,9.161,1,1,1,14.798,14.798,16.168,1,1,,,,,,,1,1,18.682,18.682,19.971,1,,1,8,7.926,7.926,17.744,1,50,28.938,28.938,39.551,1,20,16.38,16.38,22.565,1,2nd,8,Emily,9,3,35,2,5,1,2,,3,3,2,2,2,2,2,4,4,4,2,5,5,2,1,1,,,,1,2,2,3,Thanks for allowing me to participate!,15 minutes
R_8qU9YqsMjAJm5Zn,Default Response Set,Anonymous,,,0,10/5/2017 21:22,10/5/2017 21:35,1,516995,2,2,1,1,,1,1,1,9.806,15.433,16.05,5,1,1,3.947,8.883,9.506,4,1,1,7.173,8.138,8.765,3,1,5,10.717,11.576,12.324,3,1,1,4.716,7.823,8.434,7,1,1,2.738,3.654,4.51,3,1,1,6.38,7.511,8.219,3,1,1,6.83,7.592,8.232,3,1,,5.391,6.33,7.001,3,1,1,4.3,5.233,5.868,3,1,1,31.172,32.179,32.866,3,1,1,8.304,11.438,12.303,5,1,4,5.753,6.37,6.957,3,1,1,11.027,12.139,12.969,3,1,4,36.478,37.099,37.639,3,1,1,4.473,6.258,7.054,5,1,1,1.87,2.664,3.27,3,1,1,10.296,11.66,12.32,3,1,1,1.985,2.684,3.378,3,1,1,14.749,15.53,16.202,3,1,2,34.965,35.595,36.317,3,1,2,17.205,18.05,18.668,3,1,1,3.399,4.01,4.601,3,1,1,2.86,4.069,4.679,3,,,,,,,,1,3,13.09,15.324,16.617,5,1,1,8,3.969,3.979,6.237,2,50,7.477,7.494,43.255,2,39,21.225,21.243,34.45,2,1,8,Emily,27,2,29,2,6,1,2,,4,4,3,2,2,2,2,3,3,2,2,4,5,1,1,1,,,,1,2,2,3,No,20 min
R_DLRFWaQeXGnbE4x,Default Response Set,Anonymous,,,0,10/5/2017 21:25,10/5/2017 21:35,1,872911,2,2,1,1,,1,1,1,8.772,8.772,9.519,1,1,2,3.67,5.665,5.957,4,1,1,7.398,7.398,8.433,1,1,2,5.045,5.045,6.129,1,1,1,1.204,1.204,3.043,1,1,1,7.335,7.335,8.12,1,1,2,2.568,2.568,4.139,1,1,3,4.059,4.059,4.664,1,1,2,3.291,5.957,6.609,2,1,3,5.859,5.859,6.55,1,1,2,5.014,5.561,5.9,2,1,1,4.805,4.805,5.502,1,1,3,4.348,5.07,5.811,2,1,2,4.508,4.508,5.271,1,1,2,20.51,21.102,21.409,2,1,2,3.25,4.244,4.894,2,1,2,5.943,5.943,7.171,1,1,2,8.034,8.034,8.85,1,1,2,6.271,6.271,7.088,1,1,1,1.9,3.277,4.266,3,1,3,3.371,3.371,4.119,1,1,1,5.559,7.008,7.767,3,1,4,3.605,3.605,4.313,1,1,3,5.282,6.09,6.894,2,,,,,,,,1,4,17.708,17.708,18.504,1,1,1,4,11.012,11.012,26.425,1,50,32.926,32.926,38.552,1,39,25.382,25.382,30.49,1,second place,8,Emily,3 cubic feet,3,30,1,8,1,3,,2,4,5,1,1,1,2,3,3,3,2,5,4,2,3,1,,,,1,2,2,3,,5 min
R_2sXCGxi1updIuBO,Default Response Set,Anonymous,,,0,10/5/2017 21:13,10/5/2017 21:36,1,189437,1,1,1,1,,1,1,6,27.904,27.904,28.873,1,1,1,25.029,25.029,27.215,1,1,5,7.975,7.975,8.799,1,1,1,12.05,12.05,13.259,1,1,1,12.524,12.524,13.757,1,1,1,24.818,24.818,26.276,1,1,1,6.364,6.364,7.662,1,1,1,39.784,42.4,42.873,3,1,1,15.319,15.319,17.194,1,1,1,13.652,14.221,15.918,2,1,1,20.802,20.802,24.802,1,1,1,11.068,12.245,13.429,2,1,5,15.965,15.965,17.575,1,1,6,18.073,18.073,24.796,1,1,1,21.943,21.943,24.161,1,1,2,15.557,15.557,16.66,1,1,5,232.721,232.721,235.319,1,1,2,30.325,31.788,32.279,2,1,1,55.769,55.769,56.94,1,1,1,16.568,17.192,19.603,2,1,1,16.926,16.926,18.438,1,1,1,4.046,4.046,5.633,1,1,1,2.899,2.899,4.052,1,1,1,18.622,18.622,20.321,1,1,1,1,10.662,10.662,12.006,1,,,,,,,,1,4,2.279,64.422,68.717,2,10,56.204,56.204,58.54,1,39,31.428,31.428,34.139,1,First,8,Emily,27,3,34,2,5,1,2,,4,4,2,2,2,1,2,1,1,1,1,5,5,1,1,1,,,,1,2,2,1,,20 minutes
R_1EWjy6t0YfN92dJ,Default Response Set,Anonymous,,,0,10/5/2017 21:21,10/5/2017 21:36,1,971174,2,1,1,1,,1,1,1,9.551,9.551,11.167,1,1,1,5.597,5.597,7.966,1,1,2,7.693,13.217,14.381,2,1,6,44.792,49.406,50.741,3,1,1,6.509,6.509,8.196,1,1,1,7.418,8.628,13.398,2,1,1,10.165,10.165,13.668,1,1,1,8.643,8.643,10.191,1,1,2,15.405,15.405,17.142,1,1,1,6.899,6.899,8.509,1,1,5,28.061,28.061,29.65,1,1,1,8.443,10.195,12.041,2,1,1,6.874,6.874,8.54,1,1,1,9.704,9.704,13.227,1,1,1,32.095,39.279,40.541,4,1,1,4.96,4.96,6.474,1,1,4,17.508,17.508,20.873,1,1,2,6.522,6.522,8.183,1,1,1,10.536,10.536,12.101,1,1,1,6.544,6.544,8.16,1,1,1,5.226,7.018,7.48,2,1,1,7.6,7.6,9.081,1,1,5,4.51,9.595,10.364,3,1,1,9.508,9.508,11.142,1,,1,1,8.1,8.1,11.247,1,,,,,,,1,1,8,10.487,15.912,21.478,2,10,28.442,69.209,73.092,2,39,58.32,58.32,67.026,1,2,8,Emily,27,3,28,1,5,1,1,,2,2,6,1,1,2,2,3,3,2,1,4,5,1,4,,1,,1,1,2,2,3,This was a very interesting study.,about 15 minutes.
R_3fd5HNbOKnSn9Ty,Default Response Set,Anonymous,,,0,10/5/2017 21:34,10/5/2017 21:37,1,398441,1,2,1,1,,1,1,3,0.955,1.57,2.563,2,1,4,1.124,1.124,1.77,1,1,3,1.29,1.29,2.441,1,1,4,0.688,0.688,1.732,1,1,4,0.867,0.867,1.822,1,1,4,0.981,0.981,1.852,1,1,5,0.733,0.733,1.47,1,1,3,1.012,1.012,1.892,1,1,5,1.075,1.075,1.724,1,1,4,1.384,3.255,3.777,4,1,5,0.917,0.917,1.892,1,1,5,1.155,1.155,1.795,1,1,3,0.908,1.462,2.145,2,1,3,1.078,1.078,1.853,1,1,5,0.84,0.84,1.53,1,1,4,0.909,0.909,1.726,1,1,5,1.057,1.057,1.846,1,1,5,0.944,0.944,1.647,1,1,5,0.862,0.862,1.558,1,1,4,0.959,0.959,1.702,1,1,5,1.131,1.131,1.954,1,1,3,1.709,1.709,2.606,1,1,4,1.277,1.879,2.984,2,1,4,0.768,0.768,1.603,1,1,,,,,,,1,3,1.189,1.653,2.277,2,,1,8,1.488,2.156,5.25,2,10,1.085,1.085,8.636,1,39,1.198,2.04,7.235,2,1st,7,June,27,3,25,1,5,1,2,,4,4,2,2,2,2,2,4,3,3,4,4,5,1,1,,,,,1,2,2,2,no,5 minutes
R_V1DlpOBsYTjEKzf,Default Response Set,Anonymous,,,0,10/5/2017 21:29,10/5/2017 21:38,1,978703,1,2,1,1,,1,1,1,24.507,24.507,25.625,1,1,1,10.248,10.248,11.383,1,1,1,6.237,6.237,7.31,1,1,1,7.283,7.283,9.242,1,1,1,6.291,6.291,7.405,1,1,1,4.711,4.711,5.711,1,1,1,3.399,3.399,5.06,1,1,1,4.499,4.499,6.174,1,1,1,8.635,8.635,12.571,1,1,1,4.158,4.158,5.014,1,1,1,3.986,3.986,5.308,1,1,1,4.403,4.403,6.129,1,1,1,2.193,2.193,4.167,1,1,1,5,5,6.013,1,1,1,8.975,8.975,10.024,1,1,1,4.747,4.747,5.902,1,1,1,5.174,5.174,6.738,1,1,1,3.508,3.508,7.477,1,1,1,2.525,2.525,3.716,1,1,1,5.222,5.222,6.164,1,1,1,3.59,3.59,4.582,1,1,1,2.17,2.17,3.711,1,1,1,7.951,7.951,8.888,1,1,1,3.718,3.718,5.849,1,1,,,,,,,1,2,22.829,22.829,24.674,1,,1,8,6.293,6.293,8.79,1,50,17.93,30.29,33.695,2,39,13.443,13.443,15.696,1,1,7,June,3,3,33,2,3,1,6,none,3,3,4,2,1,2,1,1,1,1,1,1,5,2,1,1,,,,1,2,2,2,,
R_23ejU4p4EJiV5hn,Default Response Set,Anonymous,,,0,10/5/2017 21:27,10/5/2017 21:39,1,377344,1,1,1,1,,1,1,4,9.63,9.63,11.107,1,1,4,8.91,8.91,10.014,1,1,4,6.951,6.951,7.655,1,1,1,6.568,6.568,7.369,1,1,4,10.534,10.534,12.432,1,1,2,6.271,6.271,7.3,1,1,3,11.21,11.21,12.199,1,1,3,7.934,7.934,8.709,1,1,2,9.683,9.683,11.343,1,1,1,9.61,9.61,10.791,1,1,2,10.68,10.68,11.582,1,1,1,11.465,11.465,12.638,1,1,5,8.789,8.789,9.401,1,1,2,16.794,16.794,17.457,1,1,2,19.32,19.32,20.992,1,1,4,5.801,5.801,6.551,1,1,4,9.646,9.646,10.156,1,1,2,14.285,14.285,15.08,1,1,2,20.433,20.433,21.344,1,1,3,6.751,6.751,7.696,1,1,3,10.174,10.174,10.948,1,1,4,7.012,7.012,9.608,1,1,2,6.428,7.516,8.521,2,1,1,4.242,4.242,5.267,1,1,1,2,9.979,9.979,10.706,1,,,,,,,,1,8,9.914,9.914,13.184,1,50,11.761,11.761,19.984,1,39,8.061,8.061,27.017,1,first,8,Emily,27,2,29,2,5,1,3,,5,3,3,2,2,2,2,2,3,3,2,4,5,1,1,1,,,,1,2,2,2,I think it is good for media outlets to keep candidates politicians accountable IF their reports are factual and do not focus on trivial matters like what someone is wearing.,10 minutes
R_1dp375G6aSo7ecj,Default Response Set,Anonymous,,,0,10/5/2017 21:28,10/5/2017 21:40,1,84826,2,2,1,1,,1,1,1,6.022,6.022,15.606,1,1,1,4.19,4.19,6.108,1,1,1,3.974,3.974,10.092,1,1,4,15.81,15.81,16.952,1,1,1,4.291,4.291,5.227,1,1,1,5.177,5.177,5.926,1,1,1,4.555,4.555,10.193,1,1,1,5.148,5.148,6.085,1,1,1,7.547,17.374,18.194,2,1,1,4.131,4.131,5.226,1,1,1,5.514,5.514,8.92,1,1,1,6.642,6.642,7.584,1,1,4,8.285,8.285,9.338,1,1,4,4.42,4.42,6.801,1,1,3,4.637,4.637,5.444,1,1,4,5.013,5.013,5.841,1,1,5,5.063,6.007,6.597,2,1,5,4.507,4.507,5.289,1,1,5,5.52,6.536,7.375,2,1,1,7.533,7.533,8.707,1,1,1,4.499,4.499,5.424,1,1,3,7.618,7.618,8.393,1,1,3,4.209,4.209,5.207,1,1,3,8.634,8.634,9.376,1,,,,,,,,1,2,14.335,15.55,16.408,2,1,1,4,12.094,32.615,40.366,2,50,3.123,3.123,24.705,1,39,8.639,56.553,58.729,2,second,8,Emily,none,1,28,1,3,1,3,,3,3,6,1,1,2,2,5,5,4,1,5,5,2,1,1,,,,1,2,2,1,No,11 minutes
R_1FKRX8cSsdlFGvA,Default Response Set,Anonymous,,,0,10/5/2017 21:26,10/5/2017 21:40,1,584997,1,1,1,1,,1,1,1,4.935,5.276,8.71,2,1,3,6.981,6.981,7.74,1,1,1,5.303,5.303,6.21,1,1,1,10.076,12.69,13.496,4,1,1,6.726,6.726,7.883,1,1,1,7.843,7.843,8.677,1,1,2,12.639,12.639,14.601,1,1,3,19.39,21.414,22.169,2,1,3,13.969,14.459,14.836,2,1,2,4.06,4.904,5.93,3,1,6,9.18,9.18,11.863,1,1,1,12.019,12.019,13.22,1,1,2,10.742,11.061,12.259,2,1,1,3.558,3.558,4.347,1,1,1,6.281,6.281,7.998,1,1,1,8.569,8.569,10.574,1,1,1,9.415,9.415,10.191,1,1,4,12.092,12.092,14.201,1,1,1,10.307,10.307,11.649,1,1,1,6.018,6.018,7.259,1,1,4,7.2,8.121,9.13,3,1,4,22.324,22.324,23.034,1,1,6,7.803,7.803,8.72,1,1,4,9.97,9.97,11.658,1,1,1,1,8.845,8.845,9.627,1,,,,,,,,1,8,6.478,6.478,11.152,1,50,26.983,26.983,33.359,1,16,11.681,93.821,94.186,3,1,8,emily,27,2,33,2,3,1,3,,1,2,1,1,1,2,2,4,3,3,3,5,5,1,1,1,,,,1,2,2,2,,14 minutes
R_3005eV5Y93PYTcK,Default Response Set,Anonymous,,,0,10/5/2017 21:22,10/5/2017 21:41,1,834831,1,1,1,1,,1,1,4,5.093,5.093,6.739,1,1,4,12.64,12.64,13.966,1,1,5,4.134,4.134,5.636,1,1,3,5.236,6.87,7.769,4,1,1,4.175,4.175,5.346,1,1,3,3.994,8.06,9.711,2,1,5,19.74,19.74,21.142,1,1,4,5.132,5.132,6.521,1,1,4,14.767,15.336,16.835,2,1,6,5.304,5.304,7.069,1,1,3,5.216,10.2,11.5,2,1,5,31.322,31.322,31.927,1,1,4,3.283,4.011,4.422,2,1,5,3.841,3.841,4.764,1,1,5,3.652,3.652,4.592,1,1,1,12.41,14.387,15.397,3,1,4,5.85,5.85,7.558,1,1,5,5.203,5.203,6.931,1,1,5,59.843,59.843,60.743,1,1,2,5.892,6.395,7.654,2,1,4,3.477,3.477,4.8,1,1,5,145.143,145.143,146.663,1,1,5,3.104,3.993,4.628,2,1,5,7.066,8.673,10.807,2,1,1,2,8.358,8.358,9.403,1,,,,,,,,1,8,7.141,7.141,11.104,1,10,1.391,37.528,40.677,2,39,1.437,1.437,294.673,1,1st,8,Emily,3,3,23,1,5,1,1,,2,4,5,1,1,2,2,4,3,5,2,4,5,1,1,,1,,,1,2,2,1,no,9-Aug
R_3RkI3EJ8iToEeVa,Default Response Set,Anonymous,,,0,10/5/2017 21:30,10/5/2017 21:45,1,114080,2,1,1,1,,1,1,1,13.227,13.227,14.711,1,1,3,9.349,10.788,12.134,2,1,6,4.793,7.493,8.661,3,1,4,11.715,11.715,12.877,1,1,4,7.283,8.816,10.967,2,1,1,12.978,16.548,18.104,3,1,4,11.925,14.6,15.783,4,1,5,24.908,26.027,29.985,2,1,2,10.589,12.438,13.809,2,1,6,6.278,7.214,8.138,2,1,6,15.019,15.019,16.613,1,1,6,14.575,16.166,17.782,2,1,2,11.544,15.484,17.025,5,1,6,5.361,5.361,6.537,1,1,1,14.697,16.082,17.146,2,1,4,9.021,10.793,11.875,2,1,1,17.637,18.846,21.283,2,1,1,7.975,10.792,12.592,2,1,1,13.799,15.096,20.197,2,1,6,9.712,16.245,17.851,2,1,5,12.137,13.36,17.719,2,1,5,14.47,14.47,16.288,1,1,5,14.17,14.17,15.432,1,1,5,54.23,67.435,69.368,2,,1,1,9.347,21.864,22.942,3,,,,,,,1,1,8,7.472,7.472,15.275,1,50,49.132,49.132,56.02,1,39,47.594,47.594,64.674,1,First,8,Emily,3,3,28,2,5,1,1,,2,2,5,1,1,2,1,3,3,3,2,4,4,1,1,1,,,,1,2,2,3,None,15 minutes
R_1gtktpOGOZK17jD,Default Response Set,Anonymous,,,0,10/5/2017 21:30,10/5/2017 21:47,1,76094,1,2,1,1,,1,1,1,3.434,3.434,4.941,1,1,1,6.644,7.752,8.644,2,1,1,2.415,2.415,3.357,1,1,1,3.309,3.309,5.529,1,1,1,6.009,6.009,7.401,1,1,1,1.565,1.565,2.463,1,1,1,1.216,1.216,2.026,1,1,1,6.015,6.015,7.283,1,1,1,3.917,3.917,5.554,1,1,1,33.159,54.191,69.332,2,1,1,27.835,27.835,29.042,1,1,1,60.271,60.271,61.25,1,1,1,3.624,3.624,5.657,1,1,1,1.227,1.227,2.466,1,1,1,1.642,1.642,2.945,1,1,1,6.117,6.117,6.943,1,1,1,15.389,15.389,16.214,1,1,1,3.869,4.719,6.207,2,1,1,1.622,1.622,2.564,1,1,1,7.326,7.326,8.101,1,1,1,22.701,22.701,23.465,1,1,1,2.298,2.298,4.799,1,1,1,2.01,2.01,2.981,1,1,1,2.744,2.744,4.151,1,1,,,,,,,1,1,14.433,17.473,18.566,2,,1,4,7.512,72.245,85.666,4,50,26.426,33.128,35.671,4,20,51.199,51.199,65.309,1,1st,8,Emily,0,3,33,2,6,1,3,,3,3,3,2,2,1,2,2,2,1,1,5,5,2,1,1,,,,1,2,2,3,,10 minutes
R_ekXziHz6zkxWp1L,Default Response Set,Anonymous,,,0,10/5/2017 21:30,10/5/2017 21:50,1,107255,2,1,1,1,,1,1,1,12.38,13.688,14.701,2,1,2,6.921,9.473,10.438,2,1,3,7.588,10.045,10.914,2,1,5,7.071,14.86,15.935,3,1,3,5.408,8.691,9.721,2,1,2,7.03,8.748,9.543,2,1,1,7.306,8.986,10.35,2,1,2,110.528,159.777,163.415,2,1,1,10.866,13.099,14.303,2,1,1,6.547,7.629,8.82,2,1,3,15.132,20.157,21.523,2,1,1,11.355,12.895,14.018,2,1,3,5.327,7.128,7.904,2,1,2,5.819,7.81,8.998,2,1,2,5.953,10.889,11.866,2,1,2,111.694,121.277,122.493,3,1,1,16.133,22.389,23.595,2,1,1,5.66,7.626,9.04,2,1,4,30.989,35.5,36.606,2,1,4,7.487,8.653,9.484,2,1,3,7.415,8.565,9.596,2,1,1,39.481,41.083,42.464,2,1,4,4.617,6.066,6.904,2,1,2,5.829,7.563,8.408,2,,1,2,24.786,28.247,29.708,2,,,,,,,1,1,8,8.87,8.87,12.184,1,50,5.887,5.887,9.074,1,20,10.654,10.654,14.367,1,1,7,June,27,2,44,2,5,1,2,,3,4,3,1,2,2,2,3,4,3,2,5,5,1,1,1,,,,1,2,2,1,No,15 min.
R_3MEfAX4igsECtY3,Default Response Set,Anonymous,,,0,10/5/2017 21:40,10/5/2017 21:51,1,366900,1,1,1,1,,1,1,3,8.547,8.547,9.981,1,1,3,3.332,3.332,4.989,1,1,3,4.726,4.726,5.952,1,1,4,4.233,5.454,6.553,2,1,3,3.958,3.958,5.511,1,1,3,6.337,8.9,10.57,2,1,4,7.267,7.267,8.188,1,1,3,5.568,5.568,7.212,1,1,3,9.211,9.211,11.064,1,1,3,2.864,2.864,4.95,1,1,3,5.488,5.488,6.517,1,1,3,7.247,7.247,9.395,1,1,4,3.819,3.819,5.372,1,1,4,3.025,4.689,5.768,2,1,3,3.172,3.172,4.467,1,1,4,5.259,5.259,6.303,1,1,3,2.696,2.696,4.537,1,1,3,4.707,5.689,6.785,2,1,3,4.271,4.271,5.434,1,1,4,4.124,4.124,6.569,1,1,4,4.888,4.888,6.024,1,1,4,3.659,3.659,5.392,1,1,4,3.399,3.399,4.576,1,1,3,6.101,6.101,7.313,1,1,1,1,7.298,7.298,10.237,1,,,,,,,,1,4,0,0,151.919,0,50,0,0,44.884,0,39,0,0,17.972,0,2,8,emily,27,1,38,1,4,1,6,no affliation,3,3,5,2,2,1,2,2,2,3,1,4,5,2,3,,,1,,1,2,2,3,nope,5 mins
R_2vcRpCTbeV3ZOQ5,Default Response Set,Anonymous,,,0,10/5/2017 21:32,10/5/2017 21:51,1,880341,2,1,1,1,,1,1,4,19.807,19.807,21.053,1,1,5,14.763,16.107,18.081,2,1,4,8.042,8.042,9.337,1,1,1,8.436,8.436,9.802,1,1,4,12.8,12.8,14.142,1,1,2,8.351,8.351,9.756,1,1,3,15.139,15.139,16.506,1,1,1,6.766,6.766,8.365,1,1,1,19.001,19.001,21.961,1,1,1,11.502,11.502,12.957,1,1,2,9.974,9.974,10.66,1,1,1,7.569,7.569,9,1,1,2,16.227,16.227,17.769,1,1,4,13.523,13.523,14.85,1,1,5,31.387,31.387,32.681,1,1,1,6.212,6.212,7.904,1,1,1,15.048,15.048,16.839,1,1,5,13.606,13.606,15.276,1,1,3,59.419,59.419,60.85,1,1,2,9.92,9.92,11.278,1,1,2,16.82,16.82,17.898,1,1,2,11.062,11.062,12.276,1,1,1,5.406,5.406,6.932,1,1,2,13.007,13.007,14.285,1,,1,2,45.152,45.152,47.287,1,,,,,,,1,1,8,22.686,22.686,25.301,1,50,131.33,131.33,134.199,1,20,27.266,27.266,32.239,1,1st,7,Emily,27,1,39,2,3,1,2,,3,3,2,2,2,2,2,3,3,2,2,5,5,1,1,1,,,,1,2,2,1,It seemed to focus more on the democratic side of things,10 min
R_33EIxbYKPnfXUsv,Default Response Set,Anonymous,,,0,10/5/2017 21:43,10/5/2017 21:51,1,585626,1,1,1,1,,1,1,1,3.57,3.57,5.091,1,1,1,3.296,3.296,4.334,1,1,1,2.853,2.853,5.749,1,1,1,3.541,4.154,5.344,2,1,1,2.897,4.322,4.744,2,1,1,1.959,4.897,5.932,2,1,1,6.475,9.403,10.568,5,1,1,4.283,4.283,7.156,1,1,1,1.519,1.519,4.11,1,1,1,3.512,3.512,6.014,1,1,1,3.695,3.695,4.514,1,1,1,5.618,5.618,7.618,1,1,1,4.751,11.327,12.314,2,1,1,5.078,5.535,7.458,2,1,1,1.706,2.305,3.625,2,1,1,5.427,5.427,6.519,1,1,1,1.131,1.131,3.664,1,1,1,2.566,2.566,3.559,1,1,1,7.811,9.937,10.838,2,1,1,3.344,3.344,4.54,1,1,1,2.032,2.032,3.86,1,1,1,1.838,1.838,2.925,1,1,1,1.989,1.989,4.667,1,1,1,3.604,3.604,6.52,1,1,1,1,3.81,3.81,5.692,1,,,,,,,,1,4,3.154,6.693,23.129,2,50,5.638,5.638,15.588,1,39,5.331,5.331,32.655,1,Second,8,Emily,0,1,27,1,3,1,3,,3,3,3,1,1,2,2,1,1,3,1,5,5,1,4,,,1,,1,2,1,2,Too binary. This survey seems to favor one of two choices with no option for a neutral or non-interested stance.,5 minutes
