ResponseID,ResponseSet,Name,ExternalDataReference,Email,Status,StartDate,EndDate,Finished,age,gender,hhi,ethnicity,hispanic,education,political_party,region,confirmCode,Condition,PKOrder,Endorse,RealFake,Consent,FB,Term,Funny,Fake1,Fake1_Funny,Fake1_RT_1,Fake1_RT_2,Fake1_RT_3,Fake1_RT_4,Fake2,Fake2_Funny,Fake2_RT_1,Fake2_RT_2,Fake2_RT_3,Fake2_RT_4,Real1,Real1_Funny,Real1_RT_1,Real1_RT_2,Real1_RT_3,Real1_RT_4,Real2,Real2_Funny,Real2_RT_1,Real2_RT_2,Real2_RT_3,Real2_RT_4,Accuracy,Fake1.0,Fake1_2,Fake1_RT_1.0,Fake1_RT_2.0,Fake1_RT_3.0,Fake1_RT_4.0,Fake2.0,Fake2_2,Fake2_RT_1.0,Fake2_RT_2.0,Fake2_RT_3.0,Fake2_RT_4.0,Real1.0,Real1_2,Real1_RT_1.0,Real1_RT_2.0,Real1_RT_3.0,Real1_RT_4.0,Real2.0,Real2_2,Real2_RT_1.0,Real2_RT_2.0,Real2_RT_3.0,Real2_RT_4.0,AccImp,InstAfterAcc,InstNoAcc,Fake1_SM,Fake1_3,Fake1_RT_1.1,Fake1_RT_2.1,Fake1_RT_3.1,Fake1_RT_4.1,Fake2_SM,Fake2_3,Fake2_RT_1.1,Fake2_RT_2.1,Fake2_RT_3.1,Fake2_RT_4.1,Fake3_SM,Fake3_3,Fake3_RT_1,Fake3_RT_2,Fake3_RT_3,Fake3_RT_4,Fake4_SM,Fake4_3,Fake4_RT_1,Fake4_RT_2,Fake4_RT_3,Fake4_RT_4,Fake5_SM,Fake5_3,Fake5_RT_1,Fake5_RT_2,Fake5_RT_3,Fake5_RT_4,Fake6_SM,Fake6_3,Fake6_RT_1,Fake6_RT_2,Fake6_RT_3,Fake6_RT_4,Fake7_SM,Fake7_3,Fake7_RT_1,Fake7_RT_2,Fake7_RT_3,Fake7_RT_4,Fake8_SM,Fake8_3,Fake8_RT_1,Fake8_RT_2,Fake8_RT_3,Fake8_RT_4,Fake9_SM,Fake9_3,Fake9_RT_1,Fake9_RT_2,Fake9_RT_3,Fake9_RT_4,Fake10_SM,Fake10_3,Fake10_RT_1,Fake10_RT_2,Fake10_RT_3,Fake10_RT_4,Real1_SM,Real1_3,Real_RT_1,Real_RT_2,Real_RT_3,Real_RT_4,Real2_SM,Real2_3,Real2_RT_1.1,Real2_RT_2.1,Real2_RT_3.1,Real2_RT_4.1,Real3_SM,Real3_3,Real3_RT_1,Real3_RT_2,Real3_RT_3,Real3_RT_4,Real4_SM,Real4_3,Real4_RT_1,Real4_RT_2,Real4_RT_3,Real4_RT_4,Real5_SM,Real5_3,Real5_RT_1,Real5_RT_2,Real5_RT_3,Real5_RT_4,Real6_SM,Real6_3,Real6_RT_1,Real6_RT_2,Real6_RT_3,Real6_RT_4,Real7_SM,Real7_3,Real7_RT_1,Real7_RT_2,Real7_RT_3,Real7_RT_4,Real8_SM,Real8_3,Real8_RT_1,Real8_RT_2,Real8_RT_3,Real8_RT_4,Real9_SM,Real9_3,Real9_RT_1,Real9_RT_2,Real9_RT_3,Real9_RT_4,Real10_SM,Real10_3,Real10_RT_1,Real10_RT_2,Real10_RT_3,Real10_RT_4,CRTInst,Q214,CRT1_1,CRT1_2,CRT1_3,CRT3_1,CRT3_2,CRT_Est,PK_Inst,PK_1,PK_1_RT_1,PK_1_RT_2,PK_1_RT_3,PK_1_RT_4,PK_2,PK_2_RT_1,PK_2_RT_2,PK_2_RT_3,PK_2_RT_4,PK_3,PK_3_RT_1,PK_3_RT_2,PK_3_RT_3,PK_3_RT_4,PK_4,PK_4_RT_1,PK_4_RT_2,PK_4_RT_3,PK_4_RT_4,PK_5,PK_5_RT_1,PK_5_RT_2,PK_5_RT_3,PK_5_RT_4,PK_Est,note,Random,Google,Age.0,Gender.0,Gender_TEXT,Education.0,Income,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Party,Party_TEXT,DemRep_C,DemRep_Past_1,DemRep_Past_2,DemRep_Past_3,DemRep_Past_4,DemRep_Past_5,DemRep_Past_6,Social_Conserv,Economic_Conserv,POTUS2016,Congress2018,feeling_therm_trump__1,support_trump,vote_trump_2020,SocialMedia_Chk,Facebook_Freq,SharingBelief_others,SharingBelief_self,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,Zipcode,Comments,Length
R_0Dl1UfWG1ZNV3Tr,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,60,1,19,1,1,2,2,2,931816,2,1,1,2,1,1, ,1, , , , , , , , , , , , ,1,1,11.273,18.187,19.315,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, ,1,2,12.594,13.996,14.641,4,1,2,6.124,7.073,8.465,3,1,2,11.943,12.956,14.549,3,1,2,8.549,9.633,11.146,3,1,2,9.34,10.24,11.483,3,1,2,10.709,14.477,15.7,4,1,2,10.96,15.794,16.406,5,1,2,6.772,7.65,8.825,3,1,2,7.241,8.272,9.568,3,1,3,7.77,9.717,10.261,4,1,2,5.457,6.374,7.631,3,1,2,4.257,5.889,6.75,4,1,2,4.87,5.736,7.375,3,1,2,3.386,5.49,6.122,4,1,2,4.006,5.807,6.449,4,1,2,6.131,8.531,9.254,5,1,2,5.793,7.291,8.967,3,1,2,4.183,6.385,7.741,4,1,2,4.291,5.811,8.117,4,1,2,4.903,6.322,8.162,4,1,1,48,5,20,1,7,5,1,3,5.315,5.315,6.319,1,2,5.428,5.428,6.249,1,2,9.534,9.534,10.008,1,1,0.005,4.822,5.878,2,5,8.726,8.726,9.432,1,2,1,1,2,60,1, ,2,11,1, , , , , , ,1, ,3, , ,1, , , ,3,3,5,6,57,4,2,2,5,2, ,2,1,2,3,2,3,62232,No,5minutes
R_2VR9kNLswQRWkVt,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,23,1,1,15,1,6,4,3,252585,2,2,2,1,1,1, ,1,1,3,9.513,22.848,24.021,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, ,1,3,1.009,4.796,5.629,4,1,3,0.844,1.761,2.626,3,1,3,0.63,1.814,2.5,2,1,3,0.308,1.175,2.101,3,1,3,1.297,3.397,4.221,4,1,3,0.733,1.518,2.393,3,1,3,0.558,2.074,2.962,4,1,3,0.896,3.164,4.901,4,1,3,1.83,2.847,3.809,3,1,3,0.745,1.713,2.667,3,1,3,0.629,1.282,2.15,3,1,3,0.683,3.366,4.071,4,1,3,0.819,1.569,2.49,3,1,3,0.771,3.003,3.722,4,1,3,0.802,1.8,2.801,3,1,3,0.832,1.5,2.358,3,1,3,0.671,1.805,2.811,3,1,3,0.794,1.625,2.21,2,1,3,0.872,1.62,2.524,3,1,3,0.769,2.451,3.352,4,1,1,8,20,10,1,5,5,1,3,3.038,3.038,3.972,1,2,1.093,3.424,4.06,2,2,1.522,5.888,7.19,5,2,1.316,5.068,5.001,3,4,1.482,2.348,3.482,2,0,1,1,2,23,1, ,3,1,1,1,1, , , , ,3, ,3, , ,1, , , ,3,3,6,7,49,4,4,2,5, ,4,2,1,3,3,3,3,37343,I really don’t know how to say,5
R_2zCRY6P2EeABmZM,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,30,1,7,2,1,4,7,2,911455, , , , ,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
R_29agqNmsVKSSZpp,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,40,1,12,2,1,4,2,3,776661,2,2,2,1,1,1, ,1, , , , , , ,1,1,5.896,8.639,9.901,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, ,1,6,9.309,10.423,11.369,2,1,1,6.782,7.78,9.02,3,1,4,7.645,11.455,12.317,4,1,6,5.276,6.938,7.874,3,1,1,4.781,21.573,23.236,4,1,6,11.368,12.696,13.625,2,1,1,1.998,2.509,3.911,2,1,1,4.459,4.995,6.214,2,1,5,3.136,4.486,5.4,2,1,6,4.961,6.734,7.54,2,1,1,2.897,5.032,6.187,3,1,1,6.081,8.374,8.301,4,1,3,4.99,7.129,8.066,2,1,1,9.729,11.283,12.561,3,1,1,5.381,9.367,10.726,2,1,1,5.747,6.87,8.159,3,1,1,6.567,9.2,9.23,4,1,4,9.999,14.101,15.188,4,1,1,3.982,4.484,5.681,2,1,6,2.598,11.029,12.044,5,1,1,8,50,20,1,7,5,1,2,7.388,9.601,10.009,2,3,7.275,7.275,8.292,1,1,6.516,6.516,7.617,1,1,9.658,9.658,10.008,1,5,5.323,5.323,7.758,1,2,1,2,2,40,1, ,3,7, ,1, , , , , ,1, ,2, ,1, , , , ,4,4,1,1,1,1,1,2,5, ,4,1,2,3,2,2,3,21208,No,10
R_2zDbPbwrrlw0qrk,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,18,1,3,2,1,2,4,2,713230,4,1,1, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1,1,1,1.193,4.856,6.007,2,1,1,0.217,3.394,4.32,4,1,1,1.281,4.017,4.802,2,1,1,0.698,2.561,3.416,3,1,1,0.655,12.147,13.087,11,1,1,3.55,5.719,6.554,4,1,1,3.304,3.304,4.195,1,1,1,0.519,2.181,3.119,2,1,1,0.773,2.262,3.162,2,1,1,0.747,4.726,5.186,7,1,1,1.591,2.099,3.69,2,1,1,0.139,1.152,2.338,3,1,3,3.697,5.422,6.435,3,1,1,0.836,1.905,2.77,2,1,1,0.722,1.59,2.436,3,1,1,0.557,0.915,2.25,2,1,1,0.495,1.405,1.433,2,1,1,0.797,1.364,2.686,2,1,2,6.382,11.705,12.186,7,1,1,0.609,1.363,2.179,3,1,1,8,10,39,2,8,5,1,3,5.257,5.257,6.048,1,1,3.334,3.847,4.555,2,4,6.997,8.795,10.007,2,5,6.572,6.572,7.898,1,3,7.441,8.74,9.866,2,2,1,2,2,18,1, ,2,3, ,1, , , , , ,3, ,3, , ,1, , , ,3,3,4,5,52,4,4,2,5,6, ,1,2,2,3,3,1,60201, ,10
R_svdv7cSGU7E4Z7X,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,50,2,20,1,1,5,9,1,292582,3,2,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1,2,16.142,16.142,17.995,1,6,1, ,1,3,15.844,15.844,18.344,1,1,2,9.563,9.563,11.992,1,1,1,7.608,7.608,10.542,1,1,2,4.061,4.061,6.545,1,1,1,5.267,5.267,6.836,1,1,1,4.97,4.97,7.336,1,1,1,2.342,2.975,5.463,2,1,5,7.226,7.226,9.354,1,1,1,2.812,2.812,5.19,1,1,1,5.208,5.208,7.237,1,1,1,5.703,5.703,8.975,1,1,2,4.063,4.063,6.032,1,1,4,6.346,6.346,8.387,1,1,1,3.385,3.385,6.163,1,1,2,4.303,4.303,6.441,1,1,1,3.853,3.853,5.831,1,1,1,4.379,4.379,6.538,1,1,2,5.565,5.565,6.832,1,1,1,3.34,3.34,5.609,1,1,1,3.34,3.34,5.585,1,1,1,8,50,20,1,8,3,1,3,8.036,8.036,9.103,1,1,4.961,4.961,6.989,1,3,5.246,5.246,7.317,1, ,0,0,10.007,0, ,0,0,10.106,0,2,1,1,2,50,2, ,4,11,1, , , , , , ,2, ,5, , , , ,1, ,3,3,1,2,32,2,1,2,5, ,4,2,1,3,4,3,2,13090, ,10 minutes
R_3DvYl8sc6YqWxF1,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,23,1,1,1,1,6,2,3,745430,2,1,1,2,1,1, ,1, , , , , , , , , , , , , , , , , , ,1,3,4.601,4.601,7.537,1, , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, ,1,1,7.352,12.144,12.815,5,1,1,2.968,3.776,5.335,3,1,1,2.791,3.054,5.1,2,1,1,2.437,2.437,3.588,1,1,1,2.48,2.48,4.702,1,1,1,2.886,2.886,4.892,1,1,1,2.475,2.475,3.971,1,1,1,2.553,2.553,3.51,1,1,1,2.053,2.053,3.572,1,1,1,8.768,9.96,11.006,4,1,1,5.229,7.141,8.132,5,1,1,2.198,2.198,3.853,1,1,3,2.655,3.719,5.132,3,1,4,2.765,2.765,5.539,1,1,1,1.947,1.947,2.777,1,1,1,2.843,2.843,3.603,1,1,2,3.893,3.893,5.004,1,1,3,3.322,3.322,4.889,1,1,5,2.875,2.875,3.834,1,1,5,3.167,3.167,3.894,1,1,1,8,50,20,1,7,4,1,3,2.283,2.283,3.065,1,1,2.101,2.101,3.195,1,1,2.417,2.417,3.046,1,3,3.362,3.362,4.441,1,3,2.696,2.696,3.406,1,4,1,2,2,23,1, ,5,2,1, , , , , , ,1, ,2, , , , ,1, ,2,2,6,7,0,1,1,2,5,7, ,2,2,3,3,2,2,78582, , 
R_DkR5nRFBnVKMURH,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,33,1,1,15,2,2,1,1,790587,4,2,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1,1,1,5.167,6.891,7.673,4,1,1,2.967,12.799,13.589,4,1,5,2.021,5.963,6.512,4,1,2,1.038,4.23,5.05,3,1,1,3.124,4.181,4.971,3,1,6,1.203,4.019,4.858,3,1,6,1.673,6.042,6.644,3,1,1,3.45,4.558,6.453,3,1,1,1.155,2.629,3.406,3,1,4,1.349,7.4,8.244,4,1,1,2.191,3.951,4.713,3,1,1,1.003,2.637,3.459,3,1,3,1.985,11.47,11.865,7,1,1,2.155,3.813,4.538,3,1,2,1.068,3.034,3.815,2,1,2,1.036,6.276,7.07,6,1,2,1.409,6.124,6.136,4,1,1,2.094,3.493,5.093,2,1,2,2.273,3.178,5.08,2,1,5,3.629,5.561,6.349,4,1,1,8,50,20,1,7,4,1,2,3.058,4.32,5.84,2,2,4.779,4.779,5.868,1,1,5.509,7.469,7.79,4,1,4.985,6.837,7.346,2,2,3.237,3.759,4.504,2,3,1,2,2,33,1, ,2,2, ,1, , , , , ,1, ,1,1, , , , , ,3,3,1,1,29,2,1,2,5, ,6,1,2,1,1,1,1,10038,None,10 minutes
R_31twq7KdfCVgyeq,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,38,1,3,1,1,2,10,4,574374,3,1,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,0.321,15.802,17.287,10, , , , , , , , , , , , , , , , , , ,5,1, ,1,4,5.234,6.882,7.591,3,1,3,2.325,6.46,7.114,5,1,3,1.658,15.857,16.554,5,1,3,2.914,10.029,12.393,7,1,3,1.845,6.671,7.296,6,1,3,4.668,9.271,10.616,3,1,1,1.36,13.252,13.734,9,1,4,2.463,9.665,10.348,10,1,2,2.779,9.753,10.656,10,1,3,3.818,5.868,6.57,4,1,2,0.157,2.701,4.717,4,1,4,0.089,4.6,5.89,4,1,5,1.217,3.901,5.002,5,1,5,2.593,5.946,6.614,5,1,4,1.865,2.801,4.526,2,1,3,3.378,119.99,121.364,20,1,2,1.549,3.754,4.564,4,1,3,1.92,2.578,3.33,2,1,3,2.468,5.349,5.974,4,1,3,2.525,7.797,9.236,7,1,1,8,10,20,1,7,1,1,3,2.636,4.1,5.556,3,1,2.795,3.402,4.479,2,1,2.65,2.65,3.316,1,1,5.601,5.601,6.525,1,3,7.701,7.701,8.667,1,1,1,2,2,38,1, ,2,2,1, , , , , , ,2, ,5, , , , ,1, ,5,5,2,2,78,6,6,1,5, ,4,2,2,2,4,3,3,97053, ,15
R_1dcbmyMyuViM3JM,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,29,1,14,1,1,7,2,2,401635,1,2,1, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1,1,6,0.171,1.238,1.9,3,1,2,0.681,1.933,2.863,3,1,3,0.447,1.546,2.292,3,1,5,0.249,1.966,1.994,4,1,4,0.349,1.648,2.424,3,1,2,0.423,2.471,3.617,4,1,5,0.553,1.735,2.551,3,1,1,1.065,2.931,4.166,3,1,3,0.303,1.52,2.327,4,1,4,0.554,1.721,2.401,3,1,5,0.402,1.5,2.714,3,1,4,0.208,1.358,2.227,3,1,4,0.403,1.586,2.351,3,1,2,0.568,2.2,2.876,4,1,3,0.798,2.661,3.313,4,1,2,0.271,2.37,3.162,4,1,6,0.879,2.18,2.642,3,1,3,0.285,2.337,2.947,5,1,3,0.649,1.418,2.134,2,1,4,0.4,1.383,2.152,3,1,1,8,50,20,2,8,4,1,2,3.079,3.079,3.741,1,2,2.114,2.114,2.644,1,1,6.556,6.556,7.023,1,4,1.295,1.295,1.856,1,3,0.943,1.492,1.519,2,3,1,2,2,29,1, ,6,12,1, , , , , , ,1, ,2, , ,1, , , ,2,3,1,1,69,4,3,1,2,3, ,2,1,2,3,4,3,43017,No,10 minutes
R_9FWdkvC4YOGL1XH,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,69,1,5,1,1,5,3,2,361532, , , , ,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
R_3EXO3FxbJ3UDlad,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,32,2,1,2,1,6,1,1,692297,3,1,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,3,1.352,370.178,370.869,14, , , , , , ,6,1, ,1,6,1.854,7.285,7.656,3,1,2,4.517,7.029,7.706,4,1,6,1.266,6.441,7.316,3,1, ,5.185,6.199,6.7,3,1,4,4.901,6.664,7.201,4,1,5,3.467,4.382,4.976,2,1,6,7.271,7.894,8.428,2,1,5,4.623,6.851,6.914,4,1,5,1.637,8.86,9.301,5,1,4,6.491,7.588,8.297,3,1,1,3.26,4.578,5.225,4,1,3,1.024,9.074,9.67,6,1,1,1.262,9.429,9.938,4,1,1,3.4,7.129,7.636,5,1,1,2.102,3.237,3.763,3,1,4,4.828,9.27,9.775,6,1,3,6.675,8.385,8.453,4,1,3,0.403,10.104,10.531,6,1,1,2.642,6.591,7.002,4,1,1,2.402,5.758,6.54,6,1,1,4,50,20,1,8,3,1,3,3.378,3.378,4.231,1,3,2.28,2.28,2.713,1,1,4.546,4.546,5.064,1,1,4.669,4.669,5.201,1,3,9.604,9.604,10.024,1,0,1,1,2,32,2, ,3,1, ,1, , , , , ,1, ,1,1, , , , , ,2,2,5,6,0,1,1,1,5,4, ,2,1,3,3,3,2,10451,N/A,10 minutes
R_cIIoGPcZtsIL0Ax,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,52,2,21,1,1,4,4,1,829746,1,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,1,1,3,10.337,21.054,22.06,3,1,4,8.012,13.668,15.427,3,1,2,7.381,8.801,9.979,3,1,5,9.633,11.251,14.137,3,1,2,5.232,6.946,9.149,3,1,2,7.432,8.249,10.233,3,1,5,7.501,8.855,9.371,2,1,1,4.359,6.944,8.199,4,1,2,7.298,9.62,10.893,4,1,4,7.783,11.431,12.438,4,1,1,3.862,4.292,5.315,2,1,2,5.51,6.375,7.404,3,1,5,7.141,9.436,10.216,3,1,2,5.246,7.464,8.78,3,1,1,4.856,6.257,7.238,3,1,5,6.696,9.046,9.665,4,1,2,13.681,14.631,15.879,3,1,2,4.304,7.24,8.768,3,1,5,9.246,13.468,14.565,6,1,5,4.577,6.045,6.523,3,1,1,4,10,39,2,8,5,1, ,0,0,10.107,0,3,6.584,6.584,10.011,1,1,2.491,2.491,9.176,1,1,5.593,5.593,10.008,1,1,8.162,8.162,10.108,1,2,1,1,2,52,2, ,3,12,1, , , , , , ,3, ,3, , ,1,1, , ,3,3,4,5,100,1,1,1,5, ,4,2,1,3,3,4,3,12205,No,12 mins
R_2dARbUjz1JF4eAm,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,27,1,5,1,10,6,3,4,101484,3,2,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,2,54.979,66.696,68.819,2, , , , , , ,6,1, ,1,1,14.028,14.028,16.529,1,1,1,9.157,35.553,37.154,17,1,1,34.284,34.284,39.502,1,1,1,12.118,18.09,19.523,3,1,6,23.843,23.843,25.938,1,1,1,33.211,33.211,43.092,1,1,3,19.342,44.194,46.336,3,1,1,25.725,25.725,27.791,1,1,5,28.269,28.269,35.395,1,1,2,26.607,41.858,42.91,3,1,3,23.734,24.717,27.232,2,1,4,28.553,28.553,30.65,1,1,6,22.279,24.263,26.368,3,1,4,16.839,19.554,19.501,2,1,5,15.219,15.219,17.719,1,1,5,34.367,36.31,41.843,2,1,5,27.252,28.135,30.241,2,1,4,10.775,10.775,31.794,1,1,5,23.022,23.022,27.132,1,1,6,20.136,23.679,25.612,4,1,1,4,50,20,2,8,5,1, ,0,0,10.012,0,3,9.016,9.016,10.112,1,1,7.395,7.395,10.009,1, ,0,0,10.109,0, ,0,0,10.011,0,3,1,2,2,27,1, ,5,4,1, , , , , , ,3, ,3, , ,1, , , ,3,2,4,5,30,3,1,2,2, ,6,1,2,4,3,2,1,81005, ,20 minutes
R_2fq7vzolm8yclUY,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,50,1,4,1,1,2,10,2,758700,3,2,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1,1,6.171,11.57,12.564,3, , , , , , , , , , , , ,6,1, ,1,6,4.444,5.291,6.251,2,1,6,3.492,6.415,6.944,5,1,6,3.443,5.493,6.2,4,1,6,4.653,9.633,10.433,4,1,2,5.22,9.046,9.722,7,1,1,6.526,8.631,9.122,3,1,1,4.568,9.096,9.632,9,1,1,3.473,4.832,5.525,3,1,1,2.458,7.392,7.935,9,1,1,4.441,7.332,8.196,2,1,4,1.796,7.826,8.815,6,1,6,3.2,5.586,7.483,4,1,5,3.482,5.351,6.187,3,1,6,4.427,5.572,6.2,2,1,5,2.538,5.139,5.547,4,1,1,4.444,5.698,6.581,2,1,1,3.563,8.354,8.951,10,1,2,4.479,6.524,7.357,4,1,1,1.583,11.56,12.567,12,1,3,3.512,9.832,10.347,8,1,1,8,50,20,1,7,5,1,3,9.41,9.41,10.108,1,1,3.601,3.601,5.594,1,1,4.197,4.197,4.954,1,1,8.332,8.332,8.997,1,2,8.565,8.565,9.262,1,3,1,2,2,50,1, ,2,3,1, , , , , , ,2, ,6, , , , , ,1,5,5,5,6,100,7,7,1,5, ,4,1,2,1,2,3,1,44035,None,10
R_2QzcsQb4MLrdMrd,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,41,1,1,1,1,2,1,3,94355,2,2,1,2,1,1, ,1, , , , , , , , , , , , ,1,3,3.256,8.038,8.749,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, ,1,5,1.718,4.025,4.466,3,1,4,2.331,2.331,4.905,1,1,4,2.322,2.322,3.196,1,1,5,2.444,2.444,3.387,1,1,5,2.799,3.906,5.008,3,1,5,15.293,108.678,109.611,6,1,5,1.68,2.096,2.901,2,1,5,1.746,4.735,12.152,3,1,4,2.042,2.425,3.418,2,1,4,4.216,5.143,6.224,3,1,5,1.691,1.963,2.717,2,1,5,1.78,2.08,2.886,2,1,4,46.716,46.716,47.692,1,1,5,1.916,10.97,11.636,4,1,4,6,6,7.536,1,1,4,1008.607,1008.607,1009.853,1,1,5,3.904,6.216,7.551,3,1,4,2.208,2.208,3.259,1,1,4,1.912,1.912,3.6,1,1,5,1.758,2.304,3.116,2,1,1,40,50,80,1,7,2,1, ,0,0,10.008,0,2,3.344,3.344,4.392,1,2,2.066,2.591,3.863,2,3,7.226,7.226,8.421,1,4,2,2,2.964,1,3,1,2,2,41,1, ,2,2, ,1, , , , , ,1, ,2, ,1, , , , ,2,2,2,2,62,6,5,1,3,6, ,1,1,3,3,3,3,28139,none,15
R_1LncUUckUEkYoUZ,Default Response Set,Anonymous, , ,0,5/1/2019,5/1/2019,1,72,1,21,1,1,6,1,4,296413,3,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,5,14.583,19.395,20.92,2, , , , , , ,6,1, ,1,1,14.487,15.967,17.33,2,1,1,8.17,9.963,11.698,2,1,1,15.449,22.412,23.99,2,1,1,8.298,9.533,11.256,2,1,1,12.923,15.86,16.937,2,1,1,9.978,11.6,13.585,2,1,1,13.852,15.36,17.026,2,1,3,15.206,22.3,23.312,2,1,1,17.497,20.674,22.039,2,1,3,12.265,19.353,21.069,2,1,2,17.152,18.809,20.107,2,1,3,8.69,9.857,11.255,2,1,4,9.806,11.645,14.316,2,1,3,11.426,12.65,13.668,2,1,5,11.333,12.718,14.253,2,1,4,7.874,9.987,14.048,2,1,5,13.09,16.427,17.834,2,1,4,15.483,16.723,17.868,2,1,5,6.835,10.789,14.154,2,1,4,7.823,10.463,13.269,2,1,1,8,10,20,1,8,4,1,3,8.909,8.909,10.007,1,1,6.445,6.445,9.247,1,1,4.602,4.602,6.903,1,1,8.823,8.823,10.107,1,3,7.29,7.29,9.454,1,5,1,2,2,72,1, ,3,11,1, , , , , , ,1, ,2, , , ,1, , ,2,2,1,1,2,1,1,1,5, ,5,2,1,4,4,2,2,91377,no,10
